City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
153,Iqaluit,CA,2020-02-22 21:31:39,63.75,-68.51,-27.0,60,20,13.87
154,Viedma,AR,2020-02-22 21:27:41,-40.81,-63.0,78.15,26,0,1.1
155,Portree,GB,2020-02-22 21:33:48,57.41,-6.19,43.0,82,77,20.0
156,Lorengau,PG,2020-02-22 21:27:24,-2.02,147.27,82.4,75,52,7.67
157,Grand Gaube,MU,2020-02-22 21:23:51,-20.01,57.66,77.0,88,75,3.36
158,Wiang Sa,TH,2020-02-22 21:33:49,8.64,99.37,70.11,92,0,3.18
159,Inhambane,MZ,2020-02-22 21:30:18,-23.86,35.38,81.41,78,0,6.17
160,Souillac,MU,2020-02-22 21:23:40,-20.52,57.52,77.0,88,75,3.36
161,Marsh Harbour,BS,2020-02-22 21:33:49,26.54,-77.06,68.83,69,0,24.11
162,Pokhara,NP,2020-02-22 21:31:08,28.23,83.98,53.58,68,0,3.36
163,Benguela,AO,2020-02-22 21:33:31,-12.58,13.41,80.4,76,100,4.12
164,Fortuna,US,2020-02-22 21:26:50,40.6,-124.16,61.0,81,90,6.93
165,Okhotsk,RU,2020-02-22 21:26:27,59.38,143.3,-12.35,100,87,3.8
166,Bonthe,SL,2020-02-22 21:33:50,7.53,-12.51,81.18,84,62,7.2
167,Chervona Sloboda,UA,2020-02-22 21:33:50,49.38,32.15,34.84,75,99,11.36
168,Constitucion,CL,2020-02-22 21:26:23,-35.33,-72.42,62.53,72,0,6.11
169,Gerash,IR,2020-02-22 21:33:51,27.67,54.14,50.0,87,0,1.19
170,Posse,BR,2020-02-22 21:33:51,-14.09,-46.37,78.78,75,38,1.68
171,Husavik,IS,2020-02-22 21:27:08,66.04,-17.34,21.94,87,100,10.38
172,Quelimane,MZ,2020-02-22 21:33:51,-17.88,36.89,78.57,78,58,3.6
173,Batagay-Alyta,RU,2020-02-22 21:24:38,67.8,130.41,-20.2,80,40,2.21
174,Udachnyy,RU,2020-02-22 21:32:49,66.42,112.4,-9.4,83,97,4.47
175,Sur,OM,2020-02-22 21:31:03,22.57,59.53,68.61,82,96,1.74
176,Nivala,FI,2020-02-22 21:33:52,63.92,25.0,34.0,96,100,5.01
177,Russkaya Polyana,UA,2020-02-22 21:33:52,49.42,31.92,34.84,75,99,11.36
178,San Policarpo,PH,2020-02-22 21:26:40,12.18,125.51,77.22,84,33,12.41
179,Norman Wells,CA,2020-02-22 21:26:39,65.28,-126.83,6.8,77,75,5.82
180,Cape Town,ZA,2020-02-22 21:26:04,-33.93,18.42,66.99,77,20,24.16
181,Metro,ID,2020-02-22 21:33:53,-5.11,105.31,74.43,93,67,8.77
182,Nouadhibou,MR,2020-02-22 21:32:27,20.93,-17.03,62.6,82,13,17.22
183,Chifeng,CN,2020-02-22 21:33:53,42.27,118.96,17.08,65,94,7.34
184,Ondjiva,AO,2020-02-22 21:33:53,-17.07,15.73,70.92,84,88,6.31
185,Carai,BR,2020-02-22 21:33:53,-17.19,-41.69,74.82,87,100,1.57
186,Saint-Georges,GD,2020-02-22 21:31:44,12.06,-61.75,84.2,70,75,11.41
187,Orichi,RU,2020-02-22 21:33:54,58.4,49.06,30.81,83,99,11.9
188,Syedove,UA,2020-02-22 21:33:54,47.08,38.16,37.26,92,100,9.37
189,Cabra,ES,2020-02-22 21:33:54,37.47,-4.44,55.99,81,10,3.29
190,Ugoofaaru,MV,2020-02-22 21:33:54,5.67,73.0,82.83,77,63,15.12
191,Soure,BR,2020-02-22 21:33:54,-0.72,-48.52,76.77,92,100,3.31
192,Hervey Bay,AU,2020-02-22 21:29:23,-25.3,152.85,77.0,78,75,11.41
193,Ahuimanu,US,2020-02-22 21:31:38,21.44,-157.84,79.0,78,75,13.87
194,Vygonichi,RU,2020-02-22 21:33:55,53.1,34.07,34.72,79,100,18.05
195,Ano Mera,GR,2020-02-22 21:33:55,37.45,25.4,52.0,61,0,34.45
196,Saint George,US,2020-02-22 21:24:44,37.1,-113.58,51.8,81,90,13.87
197,Fallon,US,2020-02-22 21:33:55,39.47,-118.78,57.2,34,75,5.82
198,Lasa,IT,2020-02-22 21:27:56,46.62,10.7,41.0,69,5,5.82
199,Abu Dhabi,AE,2020-02-22 21:33:38,24.47,54.37,71.6,88,0,4.7
200,Olavarria,AR,2020-02-22 21:33:56,-36.89,-60.32,77.76,19,0,4.05
201,Sao Joao Do Piaui,BR,2020-02-22 21:33:56,-8.36,-42.25,80.42,76,94,0.49
202,Kununurra,AU,2020-02-22 21:33:27,-15.77,128.73,73.4,88,58,1.12
203,Tinyahuarco,PE,2020-02-22 21:33:56,-10.75,-76.3,43.09,83,100,5.95
204,Trairi,BR,2020-02-22 21:32:10,-3.28,-39.27,73.02,96,100,1.9
205,Ilawe,NG,2020-02-22 21:33:57,7.87,4.43,84.2,37,55,4.14
206,Portland,US,2020-02-22 21:27:17,45.52,-122.68,55.99,43,75,2.26
207,Nikolskoye,RU,2020-02-22 21:25:59,59.7,30.79,35.01,93,90,13.42
208,Nantucket,US,2020-02-22 21:30:16,41.28,-70.1,41.0,55,1,23.04
209,Port Elizabeth,ZA,2020-02-22 21:26:33,-33.92,25.57,67.01,76,100,17.49
210,Buala,SB,2020-02-22 21:25:04,-8.14,159.59,81.03,80,2,3.71
211,Saint-Philippe,RE,2020-02-22 21:24:16,-21.36,55.77,75.2,69,100,6.93
212,Broome,US,2020-02-22 21:24:27,42.25,-75.83,44.01,40,1,12.75
213,Zverinogolovskoye,RU,2020-02-22 21:33:58,54.46,64.85,18.52,99,70,3.06
214,Carutapera,BR,2020-02-22 21:33:59,-1.2,-46.02,81.95,75,20,4.16
215,Port Augusta,AU,2020-02-22 21:32:02,-32.5,137.77,66.99,87,0,6.93
216,Ust-Maya,RU,2020-02-22 21:33:59,60.42,134.53,-3.33,99,99,1.07
217,Groningen,NL,2020-02-22 21:32:21,53.25,6.75,48.0,70,100,36.91
218,Les Cayes,HT,2020-02-22 21:33:59,18.2,-73.75,79.72,70,0,6.78
219,Prince Rupert,CA,2020-02-22 21:30:29,54.32,-130.32,41.0,80,40,14.99
220,Cidreira,BR,2020-02-22 21:26:52,-30.18,-50.21,70.93,67,15,17.34
221,Ketchikan,US,2020-02-22 21:34:00,55.34,-131.65,42.8,80,75,4.7
222,Hanko,FI,2020-02-22 21:32:32,59.83,22.95,39.0,96,90,15.01
223,Kasli,RU,2020-02-22 21:34:01,55.89,60.76,20.95,85,88,4.92
224,Pontian Kecil,MY,2020-02-22 21:34:01,1.48,103.39,80.6,88,20,6.93
225,Victoria,HK,2020-02-22 21:25:08,22.29,114.16,64.99,77,20,20.8
226,Itarema,BR,2020-02-22 21:32:26,-2.92,-39.92,74.1,96,100,6.11
227,Belmonte,BR,2020-02-22 21:30:19,-15.86,-38.88,86.0,66,40,14.99
228,Embonas,GR,2020-02-22 21:34:02,36.23,27.86,51.8,62,20,2.24
229,Teruel,ES,2020-02-22 21:34:03,40.67,-0.67,50.0,56,100,6.93
230,Nikolayevsk-Na-Amure,RU,2020-02-22 21:34:03,53.14,140.73,-6.54,100,89,1.95
231,Gornyy,RU,2020-02-22 21:34:03,55.12,83.91,22.77,96,100,2.21
232,Iquitos,PE,2020-02-22 21:34:03,-3.75,-73.25,86.0,74,75,10.29
233,Cherskiy,RU,2020-02-22 21:27:19,68.75,161.3,-20.52,97,96,4.97
234,Atasu,KZ,2020-02-22 21:34:04,48.68,71.64,11.14,94,100,6.89
235,Kruisfontein,ZA,2020-02-22 21:26:08,-34.0,24.73,63.36,84,100,16.15
236,Iisalmi,FI,2020-02-22 21:34:04,63.56,27.19,33.8,92,90,18.34
237,Chokurdakh,RU,2020-02-22 21:23:26,70.63,147.92,-13.88,97,100,1.48
238,San Antonio,US,2020-02-22 21:30:19,29.42,-98.49,64.99,42,1,11.41
239,Bilibino,RU,2020-02-22 21:25:06,68.05,166.44,-24.41,99,100,2.44
240,Mabaruma,GY,2020-02-22 21:34:05,8.2,-59.78,83.23,59,97,5.68
241,Konin,PL,2020-02-22 21:34:05,52.22,18.25,44.01,76,100,15.01
242,Hobyo,SO,2020-02-22 21:26:03,5.35,48.53,76.69,77,75,14.9
243,Ambilobe,MG,2020-02-22 21:32:21,-13.2,49.05,75.58,92,100,5.12
244,Manta,EC,2020-02-22 21:34:06,-0.95,-80.73,87.8,74,20,6.93
245,Yumen,CN,2020-02-22 21:27:14,40.28,97.2,29.14,38,0,5.77
246,Komsomolskiy,UZ,2020-02-22 21:28:01,40.43,71.72,44.6,86,87,6.93
247,Paso De Carrasco,UY,2020-02-22 21:34:07,-34.86,-56.05,66.2,55,20,8.05
248,Skibbereen,IE,2020-02-22 21:27:22,51.55,-9.27,44.6,100,75,14.99
249,Batemans Bay,AU,2020-02-22 21:32:42,-35.72,150.18,57.99,95,56,2.19
250,Kaitangata,NZ,2020-02-22 21:26:34,-46.28,169.85,60.01,63,66,17.0
251,Aklavik,CA,2020-02-22 21:26:28,68.22,-135.01,1.4,77,90,4.7
252,Comodoro Rivadavia,AR,2020-02-22 21:23:38,-45.87,-67.5,78.8,29,26,20.8
253,Santa Maria,BR,2020-02-22 21:28:03,-29.68,-53.81,73.4,40,0,6.93
254,Union,US,2020-02-22 21:34:08,40.63,-74.27,51.8,16,1,12.75
255,Tamandare,BR,2020-02-22 21:29:13,-8.76,-35.1,82.13,80,70,14.45
256,Peleduy,RU,2020-02-22 21:34:09,59.63,112.74,14.13,96,100,1.95
257,Saint-Francois,FR,2020-02-22 21:27:14,46.42,3.91,46.99,80,97,3.36
258,High River,CA,2020-02-22 21:29:42,50.58,-113.87,36.0,64,20,19.46
259,Mount Isa,AU,2020-02-22 21:26:42,-20.73,139.5,78.8,74,40,6.93
260,Mahibadhoo,MV,2020-02-22 21:34:09,3.78,72.97,82.65,80,63,11.27
261,Muli,MV,2020-02-22 21:28:02,2.92,73.57,83.41,76,100,14.18
262,Pangnirtung,CA,2020-02-22 21:27:30,66.15,-65.71,-31.0,59,5,2.48
263,Tuatapere,NZ,2020-02-22 21:25:59,-46.13,167.68,59.0,79,32,17.0
264,Qaqortoq,GL,2020-02-22 21:31:15,60.72,-46.03,21.2,37,100,18.34
265,Manitouwadge,CA,2020-02-22 21:34:10,49.12,-85.84,32.0,89,90,9.17
266,Saldanha,ZA,2020-02-22 21:24:05,-33.01,17.94,66.2,77,85,11.41
267,Beaupre,CA,2020-02-22 21:34:11,47.04,-70.9,34.0,68,40,16.11
268,Porto Novo,BJ,2020-02-22 21:34:11,6.5,2.6,86.0,84,20,12.75
269,Kiama,AU,2020-02-22 21:33:47,-34.68,150.87,68.0,82,100,2.24
270,Vestmannaeyjar,IS,2020-02-22 21:27:44,63.44,-20.27,34.2,60,100,5.57
271,Vila Franca Do Campo,PT,2020-02-22 21:26:29,37.72,-25.43,57.2,76,20,4.7
272,Klaksvik,FO,2020-02-22 21:26:49,62.23,-6.59,35.6,69,96,8.05
273,Thunder Bay,CA,2020-02-22 21:34:12,48.4,-89.32,43.0,60,20,6.93
274,Grindavik,IS,2020-02-22 21:26:37,63.84,-22.43,28.4,79,100,5.82
275,Nicoya,CR,2020-02-22 21:34:12,10.15,-85.45,91.4,41,59,25.28
276,Belaya Gora,RU,2020-02-22 21:34:13,68.53,146.42,-16.15,99,91,1.52
277,Paysandu,UY,2020-02-22 21:34:13,-32.32,-58.08,73.99,52,0,4.0
278,Sampit,ID,2020-02-22 21:27:39,-2.53,112.95,73.81,94,100,0.11
279,Nisia Floresta,BR,2020-02-22 21:34:13,-6.09,-35.21,82.4,83,75,8.05
280,Timaru,NZ,2020-02-22 21:34:13,-44.4,171.25,61.0,91,0,3.0
281,Puerto Madryn,AR,2020-02-22 21:34:14,-42.77,-65.04,82.9,15,0,27.98
282,Kijang,KR,2020-02-22 21:34:14,35.24,129.21,33.8,55,0,4.7
283,Jiwani,PK,2020-02-22 21:34:14,25.05,61.74,72.3,76,0,1.28
284,Taoudenni,ML,2020-02-22 21:26:23,22.68,-3.98,78.84,10,2,10.58
285,Uyskoye,RU,2020-02-22 21:34:14,54.38,60.0,14.47,92,66,2.73
286,Herat,AF,2020-02-22 21:34:14,34.5,62.0,54.97,39,18,9.48
287,Asfi,MA,2020-02-22 21:34:15,32.3,-9.24,58.82,63,0,9.13
288,Austin,US,2020-02-22 21:31:45,30.27,-97.74,64.0,41,1,9.17
289,Tiksi,RU,2020-02-22 21:26:54,71.69,128.87,-11.67,90,90,7.4
290,Algiers,DZ,2020-02-22 21:34:08,36.75,3.04,46.4,93,20,2.24
291,Sao Sebastiao,BR,2020-02-22 21:34:15,-23.76,-45.41,74.1,75,100,13.4
292,Balasing,PH,2020-02-22 21:34:16,14.85,121.01,77.0,69,40,1.12
293,Lumatil,PH,2020-02-22 21:34:16,5.87,124.89,69.28,75,33,4.94
294,Mehamn,NO,2020-02-22 21:24:45,71.04,27.85,29.44,80,55,19.22
295,Hirara,JP,2020-02-22 21:26:51,24.8,125.28,67.23,78,100,22.59
296,Bow Island,CA,2020-02-22 21:34:16,49.87,-111.37,42.8,60,40,18.34
297,Saskylakh,RU,2020-02-22 21:26:28,71.92,114.08,-13.74,93,39,5.1
298,Guerrero Negro,MX,2020-02-22 21:26:57,27.98,-114.06,63.82,63,100,14.65
299,Sitka,US,2020-02-22 21:23:32,57.05,-135.33,37.4,80,75,10.29
300,Evensk,RU,2020-02-22 21:26:46,61.95,159.23,-13.77,77,95,4.23
301,Mahebourg,MU,2020-02-22 21:26:28,-20.41,57.7,77.0,88,75,3.36
302,Marzuq,YE,2020-02-22 21:34:17,14.4,46.47,64.36,49,0,3.76
303,Cockburn Town,TC,2020-02-22 21:27:33,21.46,-71.14,78.8,74,75,9.17
304,Fuyang,CN,2020-02-22 21:34:17,32.9,115.82,42.1,65,27,7.92
305,Mogadishu,SO,2020-02-22 21:25:53,2.04,45.34,81.72,85,0,23.51
