City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
303,Shingu,JP,2020-02-21 23:41:08,33.73,135.98,55.4,82,75,17.22
304,Kortkeros,RU,2020-02-21 23:41:08,61.81,51.58,23.0,100,100,4.47
305,Leningradskiy,RU,2020-02-21 23:38:31,69.38,178.42,-8.72,92,100,21.12
306,Alacaygan,PH,2020-02-21 23:41:09,10.84,123.06,78.24,80,65,24.0
307,Brandon,US,2020-02-21 23:41:09,27.94,-82.29,52.0,81,90,11.41
308,Kavieng,PG,2020-02-21 23:37:53,-2.57,150.8,84.51,73,21,8.97
309,Caraguatay,AR,2020-02-21 23:41:10,-26.61,-54.78,68.86,36,0,7.29
310,Udachnyy,RU,2020-02-21 23:41:10,66.42,112.4,-7.6,83,100,4.47
311,Eydhafushi,MV,2020-02-21 23:41:10,5.1,73.07,82.62,80,62,19.15
312,Deputatskiy,RU,2020-02-21 23:41:10,69.3,139.9,-4.83,99,100,1.07
313,Labytnangi,RU,2020-02-21 23:41:11,66.66,66.42,4.62,79,17,8.79
314,Atkinson,US,2020-02-21 23:41:11,42.84,-71.15,30.2,28,1,6.93
315,Ugoofaaru,MV,2020-02-21 23:41:11,5.67,73.0,82.62,78,69,16.02
316,Banda Aceh,ID,2020-02-21 23:36:24,5.56,95.32,72.7,89,14,4.92
317,Vadso,NO,2020-02-21 23:41:12,70.07,29.75,33.8,80,75,28.86
318,Lac-Megantic,CA,2020-02-21 23:41:12,45.58,-70.88,21.2,48,1,5.82
319,Thinadhoo,MV,2020-02-21 23:41:12,0.53,72.93,82.83,80,99,10.67
320,Sobolevo,RU,2020-02-21 23:41:12,54.43,31.9,31.73,90,26,7.7
321,Falmouth,GB,2020-02-21 23:41:12,50.15,-5.07,51.01,81,11,33.33
322,Flagstaff,US,2020-02-21 23:41:12,35.2,-111.65,68.0,26,1,12.75
323,Nha Trang,VN,2020-02-21 23:40:49,12.25,109.18,77.0,73,40,19.46
324,Grand-Lahou,CI,2020-02-21 23:41:13,5.14,-5.02,82.83,85,90,12.44
325,Wanning,CN,2020-02-21 23:37:22,18.8,110.4,68.58,82,84,8.43
326,Shelburne,CA,2020-02-21 23:41:13,44.08,-80.2,30.2,53,20,10.29
327,Sao Joao Da Barra,BR,2020-02-21 23:37:40,-21.64,-41.05,80.6,83,40,6.93
328,Olinda,BR,2020-02-21 23:36:30,-8.01,-34.86,84.2,79,40,6.93
329,Sola,VU,2020-02-21 23:41:14,-13.88,167.55,87.8,70,75,5.82
330,Guisijan,PH,2020-02-21 23:41:14,11.09,122.05,77.86,72,44,0.76
331,Coquimbo,CL,2020-02-21 23:39:12,-29.95,-71.34,62.6,82,75,8.05
332,Beyneu,KZ,2020-02-21 23:41:14,45.32,55.2,33.19,90,49,3.8
333,Riverton,US,2020-02-21 23:40:57,40.52,-111.94,44.6,56,1,6.93
334,Luwuk,ID,2020-02-21 23:38:09,-0.95,122.79,81.09,76,72,6.53
335,Kortemark,BE,2020-02-21 23:41:15,51.02,3.0,48.99,76,99,20.8
336,Itarema,BR,2020-02-21 23:41:15,-2.92,-39.92,75.25,94,96,1.72
337,Masuguru,TZ,2020-02-21 23:41:15,-11.37,38.42,74.97,98,100,0.69
338,Tres De Maio,BR,2020-02-21 23:41:15,-27.77,-54.24,63.0,67,0,6.93
339,Ambon,ID,2020-02-21 23:38:10,-3.7,128.18,86.0,66,20,11.41
340,Fairbanks,US,2020-02-21 23:41:16,64.84,-147.72,18.0,78,75,2.13
341,Taoudenni,ML,2020-02-21 23:41:16,22.68,-3.98,72.73,12,0,8.14
342,Yumen,CN,2020-02-21 23:37:39,40.28,97.2,24.1,44,51,5.23
343,Kosa,RU,2020-02-21 23:41:16,59.94,55.0,21.83,93,91,5.32
344,Hambantota,LK,2020-02-21 23:41:17,6.12,81.12,81.0,79,100,22.66
345,Rawson,AR,2020-02-21 23:41:17,-43.3,-65.1,58.64,65,0,9.8
346,Inuvik,CA,2020-02-21 23:41:17,68.35,-133.72,3.2,84,90,5.82
347,Berlevag,NO,2020-02-21 23:41:17,70.86,29.09,24.8,100,33,32.21
348,Serro,BR,2020-02-21 23:41:18,-18.6,-43.38,66.85,90,92,1.57
349,Srednekolymsk,RU,2020-02-21 23:41:18,67.45,153.68,-14.62,96,88,2.44
350,Mormugao,IN,2020-02-21 23:41:18,15.4,73.8,68.77,38,33,4.03
351,Vicuna,CL,2020-02-21 23:41:18,-30.03,-70.71,62.6,82,75,8.05
352,Riyadh,SA,2020-02-21 23:38:20,24.69,46.72,59.0,47,0,3.36
353,Severo-Yeniseyskiy,RU,2020-02-21 23:41:19,60.37,93.04,11.32,96,79,3.62
354,Indramayu,ID,2020-02-21 23:41:19,-6.33,108.32,79.54,82,44,9.66
355,Qaqortoq,GL,2020-02-21 23:41:19,60.72,-46.03,21.2,67,63,2.24
356,Atbasar,KZ,2020-02-21 23:41:19,51.8,68.33,13.95,97,92,8.63
357,Road Town,VG,2020-02-21 23:41:19,18.42,-64.62,77.0,73,20,5.82
358,Tabou,CI,2020-02-21 23:41:20,4.42,-7.35,77.47,92,100,3.38
359,Tocopilla,CL,2020-02-21 23:41:20,-22.09,-70.2,61.32,63,0,4.18
360,Priyutnoye,RU,2020-02-21 23:41:20,46.1,43.51,33.01,10,78,11.01
361,Fort Nelson,CA,2020-02-21 23:41:20,58.81,-122.7,41.0,41,75,5.82
362,Toamasina,MG,2020-02-21 23:36:53,-18.17,49.38,75.2,94,75,3.2
363,Chuy,UY,2020-02-21 23:41:20,-33.7,-53.46,59.61,63,62,12.39
364,Ostrovnoy,RU,2020-02-21 23:41:21,68.05,39.51,30.58,84,100,29.17
365,Filingue,NE,2020-02-21 23:41:21,14.35,3.32,75.29,12,19,11.95
366,Dingle,PH,2020-02-21 23:41:21,11.0,122.67,73.18,89,68,13.71
367,Mildura,AU,2020-02-21 23:41:21,-34.2,142.15,68.0,48,0,10.29
368,Shenjiamen,CN,2020-02-21 23:41:21,29.96,122.3,50.83,82,69,14.23
369,Hay River,CA,2020-02-21 23:41:21,60.82,-115.8,37.4,51,40,10.29
370,Ostersund,SE,2020-02-21 23:41:22,63.18,14.64,34.0,65,75,2.24
371,Muisne,EC,2020-02-21 23:40:04,0.6,-80.03,82.4,83,75,2.24
372,San Lawrenz,MT,2020-02-21 23:41:22,36.06,14.2,55.0,87,20,9.17
373,Praya,CV,2020-02-21 23:41:22,14.92,-23.51,69.8,73,20,19.46
374,Paamiut,GL,2020-02-21 23:37:56,61.99,-49.67,8.98,69,47,5.28
375,Wahiawa,US,2020-02-21 23:41:23,21.5,-158.02,82.4,65,40,13.87
376,Honiara,SB,2020-02-21 23:39:21,-9.43,159.95,89.6,66,40,4.7
377,Lieksa,FI,2020-02-21 23:41:23,63.32,30.02,32.2,85,90,16.69
378,Sao Felix Do Xingu,BR,2020-02-21 23:41:23,-6.64,-51.99,71.46,99,100,1.68
379,Shirokiy,RU,2020-02-21 23:41:23,49.76,129.52,1.51,88,100,7.11
380,Hunfeld,DE,2020-02-21 23:41:23,50.68,9.77,43.0,90,75,9.17
381,Sept-Iles,CA,2020-02-21 23:41:24,50.2,-66.38,17.6,67,75,14.99
382,Filadelfia,US,2020-02-21 23:37:42,39.95,-75.16,33.01,21,1,3.36
383,Virginia Beach,US,2020-02-21 23:40:59,36.85,-75.98,34.0,63,20,10.29
384,Umm Lajj,SA,2020-02-21 23:41:24,25.02,37.27,61.45,45,0,5.79
385,Machiques,VE,2020-02-21 23:41:24,10.06,-72.55,84.85,53,89,10.51
386,Kaifeng,CN,2020-02-21 23:41:25,34.79,114.35,35.6,59,0,2.24
387,Zdvinsk,RU,2020-02-21 23:41:25,54.7,78.66,17.65,97,100,2.75
388,Imbituba,BR,2020-02-21 23:41:22,-28.24,-48.67,69.8,73,75,9.17
389,San,ML,2020-02-21 23:41:25,13.3,-4.9,80.96,10,48,11.72
390,Ust-Tsilma,RU,2020-02-21 23:41:25,65.44,52.15,20.05,88,100,9.71
391,Mareeba,AU,2020-02-21 23:41:26,-17.0,145.43,79.0,94,40,3.36
392,Tukrah,LY,2020-02-21 23:41:26,32.53,20.58,54.66,63,79,14.79
393,Liuzhou,CN,2020-02-21 23:41:26,24.31,109.39,56.46,83,89,3.51
394,Gambo,CF,2020-02-21 23:41:26,4.65,22.26,73.51,35,10,3.04
395,Teya,RU,2020-02-21 23:41:26,60.38,92.63,12.79,96,89,3.11
396,Aktanysh,RU,2020-02-21 23:41:26,55.72,54.08,25.9,88,95,5.75
397,Cairns,AU,2020-02-21 23:36:52,-16.92,145.77,79.0,94,40,3.36
398,Worland,US,2020-02-21 23:41:27,44.02,-107.96,35.6,47,1,8.05
399,Griffith,US,2020-02-21 23:41:27,41.53,-87.42,35.01,32,1,13.87
400,Avera,US,2020-02-21 23:38:23,33.19,-82.53,46.4,42,1,5.82
401,Ouesso,CG,2020-02-21 23:41:28,1.61,16.05,80.4,51,96,1.97
402,Sakakah,SA,2020-02-21 23:41:28,29.97,40.21,51.8,53,17,12.75
403,Dubrovka,RU,2020-02-21 23:41:28,53.69,33.51,31.68,89,49,4.88
404,Jumla,NP,2020-02-21 23:41:28,29.27,82.18,25.16,76,80,4.68
405,Finschhafen,PG,2020-02-21 23:41:28,-6.6,147.87,82.67,82,100,20.09
406,Ixtapa,MX,2020-02-21 23:38:50,20.7,-105.2,78.8,74,20,8.05
407,Goragorskiy,RU,2020-02-21 23:41:29,43.5,45.08,35.6,93,90,6.71
408,Loa Janan,ID,2020-02-21 23:41:29,-0.58,117.09,78.1,78,40,6.02
409,Ciro Marina,IT,2020-02-21 23:41:29,39.37,17.13,51.93,64,0,17.07
410,Araouane,ML,2020-02-21 23:41:29,18.9,-3.53,80.38,10,90,8.66
411,Mahanoro,MG,2020-02-21 23:41:29,-19.9,48.8,80.46,77,82,12.28
412,Byron Bay,AU,2020-02-21 23:41:28,-28.65,153.62,77.0,65,75,11.41
413,Ballinasloe,IE,2020-02-21 23:41:30,53.33,-8.22,48.85,84,100,24.65
414,Yulara,AU,2020-02-21 23:41:30,-25.24,130.99,80.6,24,9,16.11
415,Talnakh,RU,2020-02-21 23:38:07,69.49,88.4,12.2,85,100,11.18
416,London,GB,2020-02-21 23:39:47,51.51,-0.13,50.0,71,58,23.04
417,Port Hueneme,US,2020-02-21 23:41:30,34.15,-119.2,75.0,68,1,11.41
418,Sampit,ID,2020-02-21 23:41:31,-2.53,112.95,77.43,92,72,2.24
419,Yining,CN,2020-02-21 23:37:40,29.04,114.56,45.14,92,0,1.1
420,Port Hardy,CA,2020-02-21 23:41:31,50.7,-127.42,42.8,87,90,9.17
421,Dalkola,IN,2020-02-21 23:39:17,25.85,87.85,68.38,45,90,5.88
422,Psebay,RU,2020-02-21 23:41:31,44.12,40.81,33.75,70,45,3.44
423,Montale,IT,2020-02-21 23:41:32,43.94,11.02,44.01,93,81,1.12
424,Alugan,PH,2020-02-21 23:41:32,12.22,125.48,77.99,81,22,16.08
425,Pacific Grove,US,2020-02-21 23:41:32,36.62,-121.92,70.0,42,1,5.82
426,Laurel,US,2020-02-21 23:39:05,39.1,-76.85,35.6,22,1,3.36
427,Malyye Derbety,RU,2020-02-21 23:41:32,47.95,44.68,31.64,96,100,8.19
428,Pelym,RU,2020-02-21 23:41:33,61.01,62.0,9.73,89,40,3.69
429,Udomlya,RU,2020-02-21 23:41:33,57.88,34.99,31.48,91,15,9.98
430,Rio Gallegos,AR,2020-02-21 23:41:33,-51.62,-69.22,64.63,56,77,7.83
431,Santa Cruz,BO,2020-02-21 23:41:33,-17.8,-63.17,73.4,83,75,19.46
432,Pemberton,CA,2020-02-21 23:39:04,50.32,-122.8,42.8,48,90,4.7
433,Conceicao Do Araguaia,BR,2020-02-21 23:41:34,-8.26,-49.26,72.99,93,100,2.75
434,Labuhan,ID,2020-02-21 23:41:34,-6.88,112.21,76.68,90,46,3.69
435,Gat,IL,2020-02-21 23:38:05,31.61,34.76,57.2,82,20,11.41
436,Itumbiara,BR,2020-02-21 23:40:38,-18.42,-49.22,74.79,88,97,1.23
437,Wilmington,US,2020-02-21 23:39:05,34.23,-77.94,34.0,59,1,10.29
438,Tuatapere,NZ,2020-02-21 23:38:08,-46.13,167.68,54.0,76,82,14.0
439,Cabinda,AO,2020-02-21 23:41:35,-5.55,12.2,84.25,83,100,14.14
440,Karratha,AU,2020-02-21 23:41:35,-20.74,116.85,81.88,78,60,10.58
441,Majene,ID,2020-02-21 23:41:35,-3.54,118.97,79.38,81,97,2.71
442,Bavly,RU,2020-02-21 23:41:35,54.39,53.26,30.88,91,100,3.42
443,Zanjan,IR,2020-02-21 23:38:37,36.67,48.48,28.87,87,81,5.21
444,Chernyshevskiy,RU,2020-02-21 23:41:36,63.01,112.47,-2.79,94,94,2.8
445,Nome,US,2020-02-21 23:41:36,64.5,-165.41,-2.0,58,1,5.57
446,Saint Stephen,GB,2020-02-21 23:41:36,50.33,-4.9,51.01,76,64,24.16
447,Bulgan,MN,2020-02-21 23:41:36,48.81,103.53,5.22,70,63,3.2
448,Tinaquillo,VE,2020-02-21 23:41:36,9.92,-68.3,67.21,93,73,5.28
449,Ndola,ZM,2020-02-21 23:41:37,-12.96,28.64,66.74,95,100,3.04
450,Anaco,VE,2020-02-21 23:41:37,9.44,-64.47,79.92,61,87,3.4
451,Igarka,RU,2020-02-21 23:41:37,67.47,86.58,14.94,95,100,6.76
452,Potsdam,DE,2020-02-21 23:41:02,52.4,13.07,45.0,75,75,11.41
453,Kieta,PG,2020-02-21 23:41:37,-6.22,155.63,84.78,64,0,5.95
454,Cozumel,MX,2020-02-21 23:38:07,20.51,-86.95,82.4,69,40,14.99
455,Wajima,JP,2020-02-21 23:41:38,37.4,136.9,46.4,70,100,5.82
456,Taiyuan,CN,2020-02-21 23:41:38,37.87,112.56,19.4,48,0,4.47
457,Trairi,BR,2020-02-21 23:41:38,-3.28,-39.27,74.86,92,100,0.85
458,Nabire,ID,2020-02-21 23:41:38,-3.37,135.48,81.59,76,100,0.98
459,Atar,MR,2020-02-21 23:41:39,20.52,-13.05,67.91,15,0,2.64
460,Vertientes,CU,2020-02-21 23:41:39,21.26,-78.15,82.4,61,20,12.75
461,Lerwick,GB,2020-02-21 23:41:39,60.15,-1.15,42.8,86,96,27.51
462,Flinders,AU,2020-02-21 23:41:39,-34.58,150.86,71.01,64,75,6.93
463,Bar Harbor,US,2020-02-21 23:39:31,44.39,-68.2,24.01,53,1,9.17
464,Belaya Gora,RU,2020-02-21 23:41:40,68.53,146.42,-12.03,88,97,2.06
465,Nishihara,JP,2020-02-21 23:37:53,26.18,127.76,64.4,88,20,2.24
466,Rorvik,NO,2020-02-21 23:41:40,64.86,11.24,42.78,64,99,39.1
467,Marawi,PH,2020-02-21 23:41:40,8.0,124.29,72.0,73,0,5.01
468,Kutum,SD,2020-02-21 23:41:40,14.2,24.67,54.07,24,9,3.0
469,Amatitan,MX,2020-02-21 23:41:41,20.83,-103.72,82.4,24,40,6.93
470,Codrington,AU,2020-02-21 23:41:41,-38.27,141.97,59.38,68,73,11.05
471,Veraval,IN,2020-02-21 23:41:41,20.9,70.37,70.84,22,84,14.12
472,Zambrow,PL,2020-02-21 23:41:41,52.99,22.24,36.0,92,18,7.81
473,Trincomalee,LK,2020-02-21 23:41:41,8.57,81.23,73.69,95,100,4.47
474,Mpika,ZM,2020-02-21 23:41:42,-11.83,31.45,63.88,96,100,2.77
475,Hanzhong,CN,2020-02-21 23:36:56,33.07,107.03,40.41,70,0,0.94
476,Svetlogorsk,BY,2020-02-21 23:41:42,52.63,29.73,32.94,93,58,6.89
477,Campbell River,CA,2020-02-21 23:40:33,50.02,-125.24,42.8,80,90,3.36
478,Tiznit,MA,2020-02-21 23:38:25,29.58,-9.5,60.84,19,0,20.94
479,Esfarayen,IR,2020-02-21 23:41:43,37.08,57.51,30.2,100,0,3.89
480,Balkanabat,TM,2020-02-21 23:41:43,39.51,54.37,38.93,75,27,4.45
481,Najran,SA,2020-02-21 23:41:35,17.49,44.13,62.6,36,38,1.81
482,Evensk,RU,2020-02-21 23:41:43,61.95,159.23,-14.55,71,7,1.07
483,Luganville,VU,2020-02-21 23:41:43,-15.53,167.17,86.0,70,40,11.41
484,Pisco,PE,2020-02-21 23:38:55,-13.7,-76.22,75.0,30,75,13.87
485,Boden,SE,2020-02-21 23:41:44,65.83,21.69,33.8,88,75,14.99
486,Northam,GB,2020-02-21 23:37:22,51.03,-4.22,50.0,76,40,23.04
487,Pangnirtung,CA,2020-02-21 23:41:44,66.15,-65.71,-34.6,65,20,4.7
488,Birjand,IR,2020-02-21 23:41:44,32.87,59.22,39.2,51,0,6.93
489,Brae,GB,2020-02-21 23:41:45,60.4,-1.35,42.8,75,83,26.4
490,Harper,LR,2020-02-21 23:41:45,4.38,-7.72,77.47,92,100,3.38
491,Bjerkvik,NO,2020-02-21 23:41:45,68.56,17.52,41.0,60,98,33.33
492,Dublin,US,2020-02-21 23:41:15,37.7,-121.94,73.0,26,1,5.82
493,Mumford,GH,2020-02-21 23:41:45,5.26,-0.76,79.92,82,28,4.09
494,Basco,PH,2020-02-21 23:41:46,20.45,121.97,73.74,77,17,21.43
495,Selma,US,2020-02-21 23:41:46,36.57,-119.61,71.6,34,1,4.7
496,Tarrega,ES,2020-02-21 23:41:46,41.65,1.14,50.0,93,0,5.82
497,Mayumba,GA,2020-02-21 23:41:46,-3.43,10.66,84.11,79,100,5.61
498,Megion,RU,2020-02-21 23:41:46,61.03,76.11,26.6,86,90,11.18
499,Mitu,CO,2020-02-21 23:41:46,1.2,-70.17,79.27,74,85,1.9
500,Kamiiso,JP,2020-02-21 23:41:47,41.82,140.65,37.4,86,75,12.75
501,Wewak,PG,2020-02-21 23:41:47,-3.55,143.63,80.49,77,100,4.18
502,Ayagoz,KZ,2020-02-21 23:41:47,47.97,80.44,21.51,67,100,2.48
503,Karpathos,GR,2020-02-21 23:39:05,35.51,27.21,53.6,66,28,21.92
504,Prince George,CA,2020-02-21 23:39:01,53.92,-122.75,43.0,41,20,19.46
505,Telma,RU,2020-02-21 23:41:48,52.7,103.71,6.8,77,100,2.24
506,Hirara,JP,2020-02-21 23:41:48,24.8,125.28,66.2,82,20,4.7
507,Solnechnyy,RU,2020-02-21 23:41:48,50.72,136.63,7.12,85,100,1.01
508,Asyut,EG,2020-02-21 23:41:48,27.18,31.18,49.23,64,0,6.91
509,Goksun,TR,2020-02-21 23:41:48,38.02,36.5,46.4,93,75,4.7
510,Hue,VN,2020-02-21 23:41:49,16.47,107.6,68.0,94,75,3.36
511,Zvishavane,ZW,2020-02-21 23:37:55,-20.33,30.07,68.04,95,69,4.0
512,Ostrow Mazowiecka,PL,2020-02-21 23:41:49,52.8,21.9,32.0,56,18,7.81
513,Brigantine,US,2020-02-21 23:41:49,39.41,-74.36,32.0,39,1,1.79
514,Pagudpud,PH,2020-02-21 23:41:49,18.56,120.79,62.6,93,20,1.12
515,Oros,BR,2020-02-21 23:41:50,-6.24,-38.91,76.01,89,99,0.69
516,Grand Gaube,MU,2020-02-21 23:41:50,-20.01,57.66,77.0,73,40,4.7
517,Popondetta,PG,2020-02-21 23:41:50,-8.75,148.25,83.98,67,100,3.42
518,Samarai,PG,2020-02-21 23:38:09,-10.62,150.67,86.05,63,95,3.69
519,Makakilo City,US,2020-02-21 23:37:22,21.35,-158.09,82.4,42,40,19.46
520,Ghanzi,BW,2020-02-21 23:41:51,-21.57,21.78,69.78,71,100,4.81
521,Tpig,RU,2020-02-21 23:41:51,41.78,47.59,24.1,60,89,5.86
522,Skaudvile,LT,2020-02-21 23:41:51,55.42,22.62,37.6,93,50,12.71
523,Berdigestyakh,RU,2020-02-21 23:41:51,62.1,126.7,-3.37,99,93,2.3
524,Youkounkoun,GN,2020-02-21 23:41:51,12.53,-13.13,83.28,15,56,7.18
525,Flin Flon,CA,2020-02-21 23:41:52,54.77,-101.86,41.0,38,75,6.93
526,Kozachi Laheri,UA,2020-02-21 23:41:52,46.7,32.98,35.01,88,100,7.96
527,Baruun-Urt,MN,2020-02-21 23:41:52,46.68,113.28,1.83,83,0,9.13
528,Chany,RU,2020-02-21 23:41:52,55.31,76.76,25.38,96,99,5.97
529,Vallenar,CL,2020-02-21 23:41:52,-28.57,-70.76,59.13,90,0,5.3
530,Thomaston,US,2020-02-21 23:41:53,32.89,-84.33,48.2,56,1,6.93
531,Tarakan,ID,2020-02-21 23:41:53,3.3,117.63,76.84,80,14,8.41
532,Humaita,BR,2020-02-21 23:41:53,-7.51,-63.02,76.37,89,91,2.64
533,Huicheng,CN,2020-02-21 23:41:53,23.04,116.29,55.4,100,0,2.24
534,Quatre Cocos,MU,2020-02-21 23:41:53,-20.21,57.76,77.0,73,40,4.7
535,Vostok,RU,2020-02-21 23:38:06,46.49,135.88,22.17,95,100,4.0
536,Ishigaki,JP,2020-02-21 23:41:54,24.34,124.16,62.6,100,20,2.24
537,Mahon,ES,2020-02-21 23:37:48,39.89,4.27,48.2,93,16,6.93
538,Iwanai,JP,2020-02-21 23:41:54,42.97,140.51,32.9,80,100,12.26
539,Havelock,US,2020-02-21 23:41:54,34.88,-76.9,34.0,59,20,11.41
540,Sayula,MX,2020-02-21 23:41:55,19.87,-103.62,80.6,74,20,11.41
541,Jay,US,2020-02-21 23:41:55,44.5,-70.22,21.2,44,1,5.82
542,Ziro,IN,2020-02-21 23:41:55,27.63,93.83,51.51,73,92,4.29
543,Waltershausen,DE,2020-02-21 23:41:55,50.9,10.57,43.0,82,75,13.87
544,Bafq,IR,2020-02-21 23:41:55,31.61,55.41,53.38,43,0,4.65
545,Husavik,IS,2020-02-21 23:41:56,66.04,-17.34,28.85,96,100,22.46
546,Osmaniye,TR,2020-02-21 23:41:56,37.07,36.25,48.99,92,99,7.0
547,Isangel,VU,2020-02-21 23:41:56,-19.55,169.27,86.0,70,75,5.82
548,Necochea,AR,2020-02-21 23:41:56,-38.55,-58.74,57.99,70,28,11.99
549,Kuryk,KZ,2020-02-21 23:41:57,43.2,51.65,42.35,61,2,7.96
550,Gigmoto,PH,2020-02-21 23:41:57,13.78,124.39,78.22,78,43,24.09
551,Mantenopolis,BR,2020-02-21 23:41:57,-18.86,-41.12,72.41,89,3,4.61
552,La Ronge,CA,2020-02-21 23:41:57,55.1,-105.28,41.0,41,20,9.17
